DATE,CITY,COUNTRY,TEMP_LO,TEMP_HI,RAIN,DESCRIPTION
2040-07-22,London,GBR,12.0,15.8,00000.0,Clear
2040-07-22,NYC,USA,7.0,15.3,00000.0,Clear
2040-07-22,Utrecht,NLD,-0.9,12.8,00000.0,Clear
2040-07-23,San Franciso,USA,12.6,19.0,00000.0,Clear
2040-07-23,London,GBR,13.2,20.3,00000.0,Cloudy
2040-07-23,Cape Town,ZAF,0.6,17.8,00002.0,Rain
2040-07-23,NYC,USA,10.8,16.3,00000.0,Clear
2040-07-23,Amsterdam,NLD,6.5,11.5,00001.0,Cloudy
2040-07-23,Edinburgh,GBR,11.5,18.0,00000.0,Clear
2040-07-23,Utrecht,NLD,3.5,11.0,00000.0,Cloudy
2040-07-23,Norwich,GBR,9.8,16.3,00000.0,Clear
2040-07-24,Edinburgh,GBR,6.9,16.1,00000.0,Clear
2040-07-24,Norwich,GBR,11.4,18.0,00000.0,Clear
2040-07-24,Amsterdam,NLD,8.1,14.8,00000.0,Clear
2040-07-24,Cape Town,ZAF,1.2,14.7,00000.0,Clear
2040-07-24,San Franciso,USA,5.8,14.7,00000.0,Clear
2040-07-24,London,GBR,4.5,13.2,00000.0,Clear
2040-07-24,NYC,USA,9.3,18.7,00000.0,Clear
2040-07-24,Utrecht,NLD,5.4,11.0,00000.0,Cloudy
2040-07-25,Utrecht,NLD,6.1,10.7,00180.0,Rain
2040-07-25,Cape Town,ZAF,9.2,12.8,00000.0,Clear
2040-07-25,London,GBR,12.6,13.8,00000.0,Clear
2040-07-25,San Franciso,USA,10.1,14.0,00000.0,Clear
2040-07-25,Amsterdam,NLD,8.5,19.3,00000.0,Clear
2040-07-25,Edinburgh,GBR,8.1,12.6,00000.0,Clear
2040-07-25,NYC,USA,13.4,14.9,00000.0,Clear
2040-07-25,Norwich,GBR,12.2,15.8,00000.0,Clear
2040-07-26,London,GBR,3.0,15.7,00000.0,Clear
2040-07-26,NYC,USA,7.3,20.4,00000.0,Sunny
2040-07-26,San Franciso,USA,7.9,20.9,00000.0,Sunny
2040-07-26,Cape Town,ZAF,9.9,11.6,00000.0,Cloudy
2040-07-26,Amsterdam,NLD,3.9,11.5,00000.0,Cloudy
2040-07-26,Edinburgh,GBR,11.3,18.5,00000.0,Clear
2040-07-26,Utrecht,NLD,4.0,17.5,00002.0,Rain
2040-07-26,Norwich,GBR,11.9,20.8,00000.0,Cloudy
2040-07-27,San Franciso,USA,4.3,15.2,00000.0,Clear
2040-07-27,Edinburgh,GBR,7.2,18.0,00000.0,Clear
2040-07-27,NYC,USA,5.0,15.1,00000.0,Clear
2040-07-27,Norwich,GBR,10.7,25.6,00000.0,Cloudy
2040-07-27,Cape Town,ZAF,7.0,12.9,00000.0,Clear
2040-07-27,London,GBR,8.7,15.2,00000.0,Clear
2040-07-27,Utrecht,NLD,2.3,15.6,00018.0,Rain
2040-07-27,Amsterdam,NLD,6.2,15.4,00000.0,Clear
2040-07-28,San Franciso,USA,11.1,16.9,00000.0,Clear
2040-07-28,Norwich,GBR,3.0,19.0,00001.0,Clear
2040-07-28,London,GBR,7.1,23.8,00000.0,Cloudy
2040-07-28,Utrecht,NLD,5.4,15.3,00000.0,Clear
2040-07-28,Cape Town,ZAF,8.9,14.1,00000.0,Clear
2040-07-28,Amsterdam,NLD,-1.6,11.9,00000.0,Cloudy
2040-07-28,NYC,USA,12.7,15.4,00000.0,Clear
2040-07-28,Edinburgh,GBR,8.5,12.7,00000.0,Clear
2040-07-29,Cape Town,ZAF,10.6,16.4,00000.0,Clear
2040-07-29,Norwich,GBR,12.3,27.5,00000.0,Cloudy
2040-07-29,NYC,USA,8.1,24.6,00000.0,Cloudy
2040-07-29,Amsterdam,NLD,5.8,10.6,00000.0,Cloudy
2040-07-29,Utrecht,NLD,8.8,11.5,00000.0,Cloudy
2040-07-29,San Franciso,USA,4.0,18.8,00000.0,Clear
2040-07-29,London,GBR,10.9,17.2,00000.0,Clear
2040-07-29,Edinburgh,GBR,3.6,16.4,00000.0,Clear
2040-07-30,Utrecht,NLD,-2.8,17.0,00001.0,Clear
2040-07-30,Cape Town,ZAF,8.7,21.6,00000.0,Sunny
2040-07-30,San Franciso,USA,4.8,14.4,00000.0,Clear
2040-07-30,Norwich,GBR,9.3,14.5,00000.0,Clear
2040-07-30,Edinburgh,GBR,14.0,18.3,00000.0,Clear
2040-07-30,NYC,USA,12.9,17.9,00000.0,Clear
2040-07-30,Amsterdam,NLD,7.3,12.8,00001.0,Clear
2040-07-30,London,GBR,12.9,15.7,00000.0,Clear
2040-07-31,Norwich,GBR,10.7,17.5,00000.0,Clear
2040-07-31,Edinburgh,GBR,9.8,16.6,00000.0,Clear
2040-07-31,NYC,USA,8.5,25.3,00001.0,Cloudy
2040-07-31,Amsterdam,NLD,7.6,11.1,00000.0,Cloudy
2040-07-31,Utrecht,NLD,9.9,18.9,00000.0,Clear
2040-07-31,San Franciso,USA,8.3,15.4,00000.0,Clear
2040-07-31,London,GBR,9.3,14.5,00000.0,Clear
2040-07-31,Cape Town,ZAF,6.6,12.2,00000.0,Clear
2040-08-01,San Franciso,USA,9.9,19.9,00000.0,Clear
2040-08-01,Norwich,GBR,10.3,14.7,00000.0,Clear
2040-08-01,NYC,USA,9.8,18.8,00000.0,Clear
2040-08-01,London,GBR,10.9,14.3,00000.0,Clear
2040-08-01,Amsterdam,NLD,8.7,13.6,00116.0,Rain
2040-08-01,Edinburgh,GBR,12.8,20.9,00000.0,Cloudy
2040-08-01,Cape Town,ZAF,4.9,14.2,00000.0,Clear
2040-08-01,Utrecht,NLD,5.1,11.0,00008.0,Rain
2040-08-02,San Franciso,USA,10.9,16.7,00000.0,Clear
2040-08-02,Norwich,GBR,12.5,15.0,00000.0,Clear
2040-08-02,NYC,USA,9.1,16.3,00000.0,Clear
2040-08-02,Utrecht,NLD,-0.3,15.7,00000.0,Clear
2040-08-02,Edinburgh,GBR,11.3,20.0,00000.0,Cloudy
2040-08-02,Cape Town,ZAF,8.6,15.4,00000.0,Clear
2040-08-02,London,GBR,9.6,23.9,00000.0,Sunny
2040-08-02,Amsterdam,NLD,9.3,15.2,00003.0,Rain
2040-08-03,Amsterdam,NLD,8.9,14.4,00000.0,Clear
2040-08-03,Edinburgh,GBR,14.4,22.2,00000.0,Cloudy
2040-08-03,London,GBR,6.1,14.1,00000.0,Clear
2040-08-03,Utrecht,NLD,7.4,14.5,00093.0,Rain
2040-08-03,San Franciso,USA,13.7,16.7,00000.0,Clear
2040-08-03,Norwich,GBR,7.3,22.8,00000.0,Cloudy
2040-08-03,Cape Town,ZAF,5.6,18.5,00000.0,Clear
2040-08-03,NYC,USA,11.3,17.5,00001.0,Clear
2040-08-04,London,GBR,11.9,19.3,00000.0,Clear
2040-08-04,Edinburgh,GBR,5.2,15.1,00000.0,Clear
2040-08-04,NYC,USA,10.6,15.2,00000.0,Clear
2040-08-04,Norwich,GBR,13.8,21.7,00000.0,Sunny
2040-08-04,San Franciso,USA,12.2,21.4,00000.0,Sunny
2040-08-04,Cape Town,ZAF,7.5,16.0,00000.0,Clear
2040-08-04,Utrecht,NLD,7.7,11.6,00002.0,Rain
2040-08-04,Amsterdam,NLD,9.2,11.1,00000.0,Cloudy
2040-08-05,San Franciso,USA,12.0,19.1,00002.0,Rain
2040-08-05,Cape Town,ZAF,10.0,20.4,00000.0,Sunny
2040-08-05,Utrecht,NLD,8.3,14.5,00119.0,Rain
2040-08-05,NYC,USA,10.8,19.4,00000.0,Clear
2040-08-05,London,GBR,12.9,14.0,00000.0,Clear
2040-08-05,Edinburgh,GBR,11.9,21.6,00000.0,Cloudy
2040-08-05,Amsterdam,NLD,-2.1,14.9,00073.0,Snow
2040-08-05,Norwich,GBR,12.4,15.1,00000.0,Clear
2040-08-06,Edinburgh,GBR,7.6,23.7,00000.0,Sunny
2040-08-06,Cape Town,ZAF,4.4,14.8,00000.0,Clear
2040-08-06,Amsterdam,NLD,-3.7,13.2,00001.0,NA
2040-08-06,NYC,USA,11.3,20.5,00000.0,Sunny
2040-08-06,Utrecht,NLD,2.2,10.9,00001.0,NA
2040-08-06,London,GBR,14.0,14.8,00000.0,Clear
2040-08-06,Norwich,GBR,12.9,23.9,00000.0,Cloudy
2040-08-06,San Franciso,USA,13.6,17.7,00000.0,Clear
2040-08-07,Edinburgh,GBR,12.0,15.3,00000.0,Clear
2040-08-07,NYC,USA,13.0,15.4,00000.0,Clear
2040-08-07,London,GBR,7.0,18.9,00000.0,Clear
2040-08-07,San Franciso,USA,11.1,19.8,00000.0,Clear
2040-08-07,Norwich,GBR,9.2,14.9,00000.0,Clear
2040-08-07,Cape Town,ZAF,10.9,15.7,00000.0,Clear
2040-08-07,Amsterdam,NLD,7.7,13.0,00000.0,Clear
2040-08-07,Utrecht,NLD,8.7,12.4,00001.0,NA
2040-08-08,Amsterdam,NLD,4.9,17.0,00003.0,Rain
2040-08-08,San Franciso,USA,11.6,19.6,00000.0,Clear
2040-08-08,Edinburgh,GBR,12.2,16.2,00000.0,Clear
2040-08-08,London,GBR,11.4,18.4,00000.0,Clear
2040-08-08,Utrecht,NLD,9.7,13.9,00000.0,Clear
2040-08-08,Cape Town,ZAF,7.4,14.9,00000.0,Clear
2040-08-08,Norwich,GBR,1.3,15.2,00000.0,Clear
2040-08-08,NYC,USA,10.2,18.2,00000.0,Clear
2040-08-09,Cape Town,ZAF,10.5,17.0,00001.0,NA
2040-08-09,Amsterdam,NLD,4.1,13.4,00009.0,Rain
2040-08-09,Edinburgh,GBR,12.9,19.8,00000.0,Clear
2040-08-09,San Franciso,USA,11.5,16.4,00000.0,Clear
2040-08-09,Norwich,GBR,6.0,16.4,00000.0,Clear
2040-08-09,London,GBR,9.1,18.0,00000.0,Clear
2040-08-09,Utrecht,NLD,5.4,10.6,00000.0,Cloudy
2040-08-09,NYC,USA,6.0,19.7,00000.0,Clear
2040-08-10,San Franciso,USA,10.0,15.8,00000.0,Clear
2040-08-10,Amsterdam,NLD,8.3,11.2,00000.0,Cloudy
2040-08-10,Utrecht,NLD,7.4,13.7,00000.0,Clear
2040-08-10,Norwich,GBR,12.6,19.2,00000.0,Clear
2040-08-10,NYC,USA,9.8,16.3,00000.0,Clear
2040-08-10,Edinburgh,GBR,-0.4,22.7,00000.0,Cloudy
2040-08-10,Cape Town,ZAF,8.3,12.3,00000.0,Clear
2040-08-10,London,GBR,12.7,14.2,00000.0,Clear
2040-08-11,Utrecht,NLD,6.8,10.9,00000.0,Cloudy
2040-08-11,Amsterdam,NLD,3.9,13.1,00001.0,Clear
2040-08-11,Edinburgh,GBR,8.6,21.7,00000.0,Cloudy
2040-08-11,San Franciso,USA,9.3,16.0,00000.0,Clear
2040-08-11,Cape Town,ZAF,2.6,16.7,00000.0,Clear
2040-08-11,London,GBR,12.8,14.8,00000.0,Clear
2040-08-11,Norwich,GBR,11.1,16.7,00000.0,Clear
2040-08-11,NYC,USA,5.1,19.0,00000.0,Clear
2040-08-12,Amsterdam,NLD,9.5,12.0,00000.0,Cloudy
2040-08-12,Edinburgh,GBR,11.9,13.6,00000.0,Clear
2040-08-12,Norwich,GBR,8.7,14.4,00000.0,Clear
2040-08-12,NYC,USA,12.9,13.8,00000.0,Clear
2040-08-12,London,GBR,10.2,15.6,00001.0,Clear
2040-08-12,San Franciso,USA,8.4,15.5,00000.0,Clear
2040-08-12,Utrecht,NLD,1.0,13.4,00000.0,Clear
2040-08-12,Cape Town,ZAF,9.6,11.0,00001.0,Cloudy
2040-08-13,Norwich,GBR,12.3,22.4,00000.0,Sunny
2040-08-13,Amsterdam,NLD,4.9,12.3,00073.0,Rain
2040-08-13,London,GBR,10.8,21.6,00000.0,Cloudy
2040-08-13,Utrecht,NLD,-3.7,18.3,00000.0,Clear
2040-08-13,NYC,USA,11.7,17.2,00000.0,Clear
2040-08-13,San Franciso,USA,13.4,17.7,00000.0,Clear
2040-08-13,Cape Town,ZAF,6.2,13.6,00000.0,Clear
2040-08-13,Edinburgh,GBR,10.2,24.2,00001.0,Cloudy
2040-08-14,Utrecht,NLD,7.8,11.0,00001.0,Cloudy
2040-08-14,Amsterdam,NLD,10.1,10.6,00006.0,Rain
2040-08-14,Norwich,GBR,11.1,19.0,00000.0,Clear
2040-08-14,San Franciso,USA,13.0,17.4,00000.0,Clear
2040-08-14,NYC,USA,4.6,21.6,00000.0,Cloudy
2040-08-14,Cape Town,ZAF,-0.0,16.8,00000.0,Clear
2040-08-14,London,GBR,13.3,18.8,00000.0,Clear
2040-08-14,Edinburgh,GBR,3.0,16.0,00000.0,Clear
2040-08-15,London,GBR,8.8,16.0,00000.0,Clear
2040-08-15,NYC,USA,11.6,18.0,00000.0,Clear
2040-08-15,Norwich,GBR,13.5,20.5,00000.0,Sunny
2040-08-15,Cape Town,ZAF,10.5,19.0,00000.0,Clear
2040-08-15,Edinburgh,GBR,8.1,15.3,00000.0,Clear
2040-08-15,Utrecht,NLD,3.8,18.0,00000.0,Clear
2040-08-15,Amsterdam,NLD,7.1,12.0,00024.0,Rain
2040-08-15,San Franciso,USA,5.0,19.4,00000.0,Clear
2040-08-16,Norwich,GBR,6.7,18.5,00000.0,Clear
2040-08-16,London,GBR,13.5,17.3,00000.0,Clear
2040-08-16,Cape Town,ZAF,10.6,13.9,00000.0,Clear
2040-08-16,San Franciso,USA,7.5,17.2,00000.0,Clear
2040-08-16,Utrecht,NLD,4.2,10.5,00000.0,Cloudy
2040-08-16,Edinburgh,GBR,5.0,19.6,00000.0,Clear
2040-08-16,Amsterdam,NLD,0.7,10.9,00000.0,Cloudy
2040-08-16,NYC,USA,12.6,14.4,00000.0,Clear
2040-08-17,Amsterdam,NLD,8.6,12.9,00000.0,Clear
2040-08-17,Cape Town,ZAF,-1.4,19.0,00000.0,Clear
2040-08-17,London,GBR,10.4,18.1,00000.0,Clear
2040-08-17,San Franciso,USA,9.1,15.7,00000.0,Clear
2040-08-17,NYC,USA,13.4,19.7,00000.0,Clear
2040-08-17,Norwich,GBR,10.3,21.7,00000.0,Sunny
2040-08-17,Edinburgh,GBR,12.6,18.8,00000.0,Clear
2040-08-17,Utrecht,NLD,6.6,18.2,00000.0,Clear
2040-08-18,London,GBR,9.2,14.5,00000.0,Clear
2040-08-18,Cape Town,ZAF,8.9,16.0,00000.0,Clear
2040-08-18,Edinburgh,GBR,10.4,15.4,00000.0,Clear
2040-08-18,Amsterdam,NLD,9.5,9.7,00000.0,Cloudy
2040-08-18,Norwich,GBR,11.7,14.5,00000.0,Clear
2040-08-18,NYC,USA,10.6,26.8,00000.0,Sunny
2040-08-18,San Franciso,USA,9.8,14.4,00000.0,Clear
2040-08-18,Utrecht,NLD,4.6,10.3,00000.0,Cloudy
2040-08-19,Utrecht,NLD,10.2,10.7,00123.0,Rain
2040-08-19,Amsterdam,NLD,7.2,11.8,00000.0,Cloudy
2040-08-19,Edinburgh,GBR,10.5,21.5,00000.0,Cloudy
2040-08-19,San Franciso,USA,7.2,25.7,00000.0,Cloudy
2040-08-19,Cape Town,ZAF,4.5,17.2,00000.0,Clear
2040-08-19,Norwich,GBR,11.1,15.4,00000.0,Clear
2040-08-19,NYC,USA,7.1,14.1,00000.0,Clear
2040-08-19,London,GBR,8.5,22.9,00000.0,Cloudy
2040-08-20,Amsterdam,NLD,6.1,12.4,00000.0,Clear
2040-08-20,Cape Town,ZAF,10.8,15.1,00001.0,Clear
2040-08-20,London,GBR,8.2,21.2,00000.0,Cloudy
2040-08-20,Edinburgh,GBR,10.9,16.4,00000.0,Clear
2040-08-20,Norwich,GBR,8.5,15.2,00000.0,Clear
2040-08-20,NYC,USA,4.9,16.6,00000.0,Clear
2040-08-20,San Franciso,USA,4.5,13.9,00000.0,Clear
2040-08-20,Utrecht,NLD,7.6,16.2,00009.0,Rain
2040-08-21,London,GBR,10.4,23.0,00000.0,Cloudy
2040-08-21,NYC,USA,4.7,22.1,00000.0,Cloudy
2040-08-21,Cape Town,ZAF,4.0,11.6,00002.0,Rain
2040-08-21,Norwich,GBR,8.7,14.5,00000.0,Clear
2040-08-21,San Franciso,USA,11.7,14.1,00000.0,Clear
2040-08-21,Amsterdam,NLD,4.0,10.8,00001.0,Cloudy
2040-08-21,Edinburgh,GBR,11.6,20.4,00000.0,Cloudy
2040-08-21,Utrecht,NLD,6.9,11.5,00001.0,Cloudy
2040-08-22,London,GBR,12.1,15.4,00000.0,Clear
2040-08-22,San Franciso,USA,12.7,19.3,00000.0,Clear
2040-08-22,NYC,USA,13.2,17.3,00000.0,Clear
2040-08-22,Amsterdam,NLD,9.1,18.4,00000.0,Clear
2040-08-22,Norwich,GBR,10.8,20.5,00000.0,Cloudy
2040-08-22,Cape Town,ZAF,5.9,11.3,00000.0,Cloudy
2040-08-22,Edinburgh,GBR,9.4,13.9,00000.0,Clear
2040-08-22,Utrecht,NLD,1.3,13.5,00000.0,Clear
2040-08-23,Amsterdam,NLD,7.8,11.9,00000.0,Cloudy
2040-08-23,Norwich,GBR,11.4,15.5,00000.0,Clear
2040-08-23,Edinburgh,GBR,13.6,19.2,00000.0,Clear
2040-08-23,Utrecht,NLD,5.3,14.0,00000.0,Clear
2040-08-23,NYC,USA,13.0,19.4,00000.0,Clear
2040-08-23,San Franciso,USA,5.3,15.0,00000.0,Clear
2040-08-23,London,GBR,12.5,20.5,00000.0,Cloudy
2040-08-23,Cape Town,ZAF,6.0,18.1,00000.0,Clear
2040-08-24,London,GBR,13.6,17.7,00000.0,Clear
2040-08-24,NYC,USA,10.9,20.6,00000.0,Sunny
2040-08-24,San Franciso,USA,4.7,19.5,00000.0,Clear
2040-08-24,Amsterdam,NLD,5.4,14.3,00003.0,Rain
2040-08-24,Norwich,GBR,12.2,21.6,00000.0,Cloudy
2040-08-24,Cape Town,ZAF,2.3,12.3,00000.0,Clear
2040-08-24,Utrecht,NLD,7.8,18.7,00000.0,Clear
2040-08-24,Edinburgh,GBR,4.1,14.4,00000.0,Clear
2040-08-25,NYC,USA,8.4,15.0,00000.0,Clear
2040-08-25,San Franciso,USA,10.7,14.7,00000.0,Clear
2040-08-25,Norwich,GBR,8.5,21.0,00001.0,Cloudy
2040-08-25,Utrecht,NLD,6.9,11.1,00002.0,Rain
2040-08-25,Edinburgh,GBR,10.1,13.2,00000.0,Clear
2040-08-25,Cape Town,ZAF,8.6,11.8,00002.0,Rain
2040-08-25,Amsterdam,NLD,-2.1,19.9,00000.0,Clear
2040-08-25,London,GBR,12.2,23.4,00000.0,Cloudy
2040-08-26,NYC,USA,10.8,24.9,00000.0,Cloudy
2040-08-26,London,GBR,14.3,18.0,00000.0,Clear
2040-08-26,San Franciso,USA,11.8,15.3,00000.0,Clear
2040-08-26,Norwich,GBR,5.7,24.8,00000.0,Cloudy
2040-08-26,Edinburgh,GBR,10.8,20.7,00000.0,Sunny
2040-08-26,Amsterdam,NLD,7.1,14.9,00000.0,Clear
2040-08-26,Cape Town,ZAF,6.4,13.0,00000.0,Clear
2040-08-26,Utrecht,NLD,9.1,13.9,00003.0,Rain
2040-08-27,Edinburgh,GBR,12.2,20.4,00000.0,Cloudy
2040-08-27,Cape Town,ZAF,7.8,15.6,00000.0,Clear
2040-08-27,Utrecht,NLD,7.8,17.6,00003.0,Rain
2040-08-27,NYC,USA,12.4,18.2,00000.0,Clear
2040-08-27,London,GBR,8.5,22.2,00000.0,Cloudy
2040-08-27,San Franciso,USA,8.7,13.8,00000.0,Clear
2040-08-27,Norwich,GBR,11.2,20.4,00000.0,Cloudy
2040-08-27,Amsterdam,NLD,6.6,17.6,00056.0,Rain
2040-08-28,Edinburgh,GBR,9.6,17.8,00000.0,Clear
2040-08-28,Utrecht,NLD,7.0,12.7,00005.0,Rain
2040-08-28,London,GBR,9.9,18.6,00000.0,Clear
2040-08-28,San Franciso,USA,6.1,14.9,00000.0,Clear
2040-08-28,Amsterdam,NLD,8.2,11.7,00000.0,Cloudy
2040-08-28,NYC,USA,9.0,14.1,00000.0,Clear
2040-08-28,Cape Town,ZAF,7.3,14.2,00000.0,Clear
2040-08-28,Norwich,GBR,11.0,26.1,00000.0,Cloudy
2040-08-29,London,GBR,12.9,20.6,00000.0,Sunny
2040-08-29,Amsterdam,NLD,4.6,17.8,00000.0,Clear
2040-08-29,San Franciso,USA,8.1,17.9,00000.0,Clear
2040-08-29,Utrecht,NLD,6.5,15.9,00091.0,Rain
2040-08-29,NYC,USA,12.3,16.3,00000.0,Clear
2040-08-29,Cape Town,ZAF,8.7,12.7,00000.0,Clear
2040-08-29,Edinburgh,GBR,13.9,19.6,00000.0,Clear
2040-08-29,Norwich,GBR,10.0,16.1,00000.0,Clear
2040-08-30,Utrecht,NLD,4.5,11.3,00007.0,Rain
2040-08-30,NYC,USA,13.1,14.8,00000.0,Clear
2040-08-30,Cape Town,ZAF,11.2,14.1,00000.0,Clear
2040-08-30,Amsterdam,NLD,-0.3,17.3,00061.0,Snow
2040-08-30,Norwich,GBR,10.7,21.8,00000.0,Sunny
2040-08-30,Edinburgh,GBR,14.1,18.3,00000.0,Clear
2040-08-30,San Franciso,USA,6.2,16.5,00000.0,Clear
2040-08-30,London,GBR,9.1,16.8,00000.0,Clear
2040-08-31,San Franciso,USA,9.2,17.9,00000.0,Clear
2040-08-31,Amsterdam,NLD,6.5,12.7,00000.0,Clear
2040-08-31,Norwich,GBR,6.5,24.8,00000.0,Sunny
2040-08-31,Cape Town,ZAF,10.2,16.5,00000.0,Clear
2040-08-31,London,GBR,11.0,14.6,00000.0,Clear
2040-08-31,Edinburgh,GBR,10.2,15.7,00000.0,Clear
2040-08-31,Utrecht,NLD,9.3,13.2,00001.0,NA
2040-08-31,NYC,USA,11.0,14.8,00000.0,Clear
2040-09-01,Norwich,GBR,12.5,15.5,00000.0,Clear
2040-09-01,San Franciso,USA,11.8,18.4,00000.0,Clear
2040-09-01,Amsterdam,NLD,6.1,16.2,00023.0,Rain
2040-09-01,Utrecht,NLD,8.1,11.2,00009.0,Rain
2040-09-01,London,GBR,12.8,15.8,00000.0,Clear
2040-09-01,NYC,USA,8.9,22.3,00000.0,Sunny
2040-09-01,Edinburgh,GBR,7.4,12.5,00000.0,Clear
2040-09-01,Cape Town,ZAF,3.0,12.2,00000.0,Clear
2040-09-02,London,GBR,14.5,19.1,00000.0,Clear
2040-09-02,Cape Town,ZAF,7.1,13.2,00000.0,Clear
2040-09-02,NYC,USA,10.4,18.3,00000.0,Clear
2040-09-02,Edinburgh,GBR,10.3,18.2,00000.0,Clear
2040-09-02,Amsterdam,NLD,1.7,11.7,00000.0,Cloudy
2040-09-02,Norwich,GBR,7.7,20.8,00000.0,Cloudy
2040-09-02,San Franciso,USA,12.8,16.6,00000.0,Clear
2040-09-02,Utrecht,NLD,5.1,15.6,00283.0,Rain
2040-09-03,NYC,USA,10.4,21.5,00000.0,Sunny
2040-09-03,Amsterdam,NLD,7.8,12.9,00000.0,Clear
2040-09-03,Norwich,GBR,12.9,20.0,00000.0,Cloudy
2040-09-03,San Franciso,USA,8.5,15.7,00000.0,Clear
2040-09-03,Utrecht,NLD,3.3,15.1,00000.0,Clear
2040-09-03,London,GBR,13.4,22.9,00000.0,Sunny
2040-09-03,Cape Town,ZAF,8.0,12.3,00000.0,Clear
2040-09-03,Edinburgh,GBR,4.7,14.3,00000.0,Clear
2040-09-04,Utrecht,NLD,-0.7,16.0,00000.0,Clear
2040-09-04,NYC,USA,8.8,17.4,00000.0,Clear
2040-09-04,Amsterdam,NLD,0.3,10.3,00000.0,Cloudy
2040-09-04,San Franciso,USA,8.9,17.7,00000.0,Clear
2040-09-04,Cape Town,ZAF,4.8,15.8,00000.0,Clear
2040-09-04,London,GBR,13.4,19.2,00000.0,Clear
2040-09-04,Norwich,GBR,9.5,20.7,00000.0,Cloudy
2040-09-04,Edinburgh,GBR,8.9,19.5,00000.0,Clear
2040-09-05,Cape Town,ZAF,8.4,17.9,00003.0,Rain
2040-09-05,London,GBR,11.4,17.2,00000.0,Clear
2040-09-05,NYC,USA,13.7,21.4,00000.0,Cloudy
2040-09-05,Edinburgh,GBR,13.6,16.7,00000.0,Clear
2040-09-05,San Franciso,USA,6.9,16.1,00000.0,Clear
2040-09-05,Utrecht,NLD,8.0,13.0,00000.0,Clear
2040-09-05,Amsterdam,NLD,6.9,11.1,00002.0,Rain
2040-09-05,Norwich,GBR,13.2,17.4,00000.0,Clear
2040-09-06,San Franciso,USA,12.6,26.3,00000.0,Sunny
2040-09-06,Cape Town,ZAF,3.9,18.6,00000.0,Clear
2040-09-06,Utrecht,NLD,7.4,18.9,00001.0,NA
2040-09-06,NYC,USA,10.2,19.2,00000.0,Clear
2040-09-06,Edinburgh,GBR,11.3,14.2,00000.0,Clear
2040-09-06,London,GBR,12.7,17.2,00000.0,Clear
2040-09-06,Amsterdam,NLD,5.9,10.9,00004.0,Rain
2040-09-06,Norwich,GBR,9.6,14.8,00000.0,Clear
2040-09-07,Utrecht,NLD,8.6,16.7,00000.0,Clear
2040-09-07,Edinburgh,GBR,13.4,17.4,00001.0,Clear
2040-09-07,London,GBR,12.3,13.8,00000.0,Clear
2040-09-07,Norwich,GBR,12.6,16.0,00000.0,Clear
2040-09-07,Cape Town,ZAF,10.6,15.7,00000.0,Clear
2040-09-07,San Franciso,USA,13.6,15.3,00000.0,Clear
2040-09-07,NYC,USA,10.7,19.3,00000.0,Clear
2040-09-07,Amsterdam,NLD,10.5,21.6,00000.0,Sunny
2040-09-08,NYC,USA,13.7,14.7,00000.0,Clear
2040-09-08,Utrecht,NLD,4.6,11.4,00000.0,Cloudy
2040-09-08,San Franciso,USA,11.1,16.9,00000.0,Clear
2040-09-08,Edinburgh,GBR,9.5,16.5,00000.0,Clear
2040-09-08,Amsterdam,NLD,9.8,10.6,00000.0,Cloudy
2040-09-08,Norwich,GBR,9.2,15.6,00000.0,Clear
2040-09-08,Cape Town,ZAF,-0.9,12.4,00000.0,Clear
2040-09-08,London,GBR,11.9,22.5,00000.0,Cloudy
2040-09-09,Utrecht,NLD,5.5,11.9,00002.0,Rain
2040-09-09,Cape Town,ZAF,5.1,18.9,00000.0,Clear
2040-09-09,NYC,USA,6.4,16.8,00000.0,Clear
2040-09-09,Norwich,GBR,5.1,16.1,00000.0,Clear
2040-09-09,San Franciso,USA,10.5,16.5,00000.0,Clear
2040-09-09,London,GBR,10.5,14.6,00000.0,Clear
2040-09-09,Amsterdam,NLD,6.8,16.4,00000.0,Clear
2040-09-09,Edinburgh,GBR,9.4,15.6,00000.0,Clear
2040-09-10,Norwich,GBR,11.2,18.8,00000.0,Clear
2040-09-10,Amsterdam,NLD,1.1,14.5,00000.0,Clear
2040-09-10,San Franciso,USA,11.7,15.4,00000.0,Clear
2040-09-10,London,GBR,7.3,15.6,00000.0,Clear
2040-09-10,NYC,USA,13.4,13.9,00000.0,Clear
2040-09-10,Cape Town,ZAF,2.1,16.5,00000.0,Clear
2040-09-10,Utrecht,NLD,5.6,12.7,00002.0,Rain
2040-09-10,Edinburgh,GBR,9.0,20.2,00000.0,Cloudy
2040-09-11,NYC,USA,6.7,13.9,00000.0,Clear
2040-09-11,Edinburgh,GBR,9.2,14.4,00000.0,Clear
2040-09-11,London,GBR,13.1,16.1,00000.0,Clear
2040-09-11,San Franciso,USA,4.7,21.9,00000.0,Cloudy
2040-09-11,Norwich,GBR,6.9,14.2,00000.0,Clear
2040-09-11,Utrecht,NLD,1.2,10.5,00196.0,Rain
2040-09-11,Cape Town,ZAF,6.5,11.0,00001.0,Cloudy
2040-09-11,Amsterdam,NLD,7.2,12.5,00000.0,Clear
2040-09-12,Utrecht,NLD,7.7,13.6,00025.0,Rain
2040-09-12,London,GBR,12.3,17.7,00000.0,Clear
2040-09-12,Cape Town,ZAF,9.1,12.9,00000.0,Clear
